../../viola_jones/data/thatch/img35_id10_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id133_rot0.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img12_id27_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img13_id42_rot0.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img23_id2_rot1_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id77_rot3_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id72_rot3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img14_id38_rot0_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img27_id9_rot0_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id87_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img27_id4_rot0.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img2_id27_rot0_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img31_id23_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id35_rot3_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img27_id15_rot3_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img21_id12_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img10_id0_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img31_id20_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id135_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img35_id9_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img27_id11_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id70_rot3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img32_id4_rot0_flip3.jpg	1	0 0 40 41
../../viola_jones/data/thatch/img5_id35_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img12_id24_rot3_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img33_id1_rot1_flip3.jpg	1	0 0 30 36
../../viola_jones/data/thatch/id71_rot1_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img28_id6_rot2_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img13_id41_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img32_id2_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id126_rot2_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id60_rot3_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id145_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id146_rot0_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id112_rot0.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img27_id18_rot1_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id144_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id94_rot3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img17_id23_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id79_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img13_id48_rot3_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id140_rot2_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id107_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img17_id27_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img13_id3_rot0_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id32_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id13_rot0_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img31_id31_rot0_flip2.jpg	1	0 0 41 40
../../viola_jones/data/thatch/img17_id18_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img16_id19_rot1_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id46_rot0_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img23_id12_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id32_rot3_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id130_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img10_id2_rot0_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id93_rot2_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img8_id44_rot2_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img27_id13_rot2_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img8_id47_rot2_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img31_id23_rot1_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img31_id13_rot0_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img34_id29_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id26_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img7_id11_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id27_rot3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id55_rot1_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img2_id16_rot3_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img31_id17_rot1_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img21_id2_rot2_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img3_id3_rot3_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id55_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id39_rot0_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id116_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img25_id14_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id75_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img35_id10_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id148_rot0_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img25_id16_rot0_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id11_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id122_rot3.jpg	1	0 0 40 35
../../viola_jones/data/thatch/img31_id29_rot0_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id144_rot2_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img19_id1_rot3_flip1.jpg	1	0 0 11 13
../../viola_jones/data/thatch/img5_id60_rot2_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img8_id42_rot0.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id104_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id84_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img13_id35_rot0_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img27_id5_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id136_rot3_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id26_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img17_id21_rot0.jpg	1	0 0 40 42
../../viola_jones/data/thatch/id81_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img8_id33_rot0_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img13_id46_rot3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img16_id11_rot0.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img28_id1_rot3_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img7_id23_rot1_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img7_id14_rot0_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img21_id1_rot2_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img18_id31_rot1_flip3.jpg	1	0 0 40 28
../../viola_jones/data/thatch/img9_id1_rot3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img11_id24_rot0_flip3.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id130_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img23_id9_rot2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img3_id9_rot0_flip2.jpg	1	0 0 40 40
../../viola_jones/data/thatch/id119_rot1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img5_id70_rot3_flip1.jpg	1	0 0 40 40
../../viola_jones/data/thatch/img35_id15_rot1_flip2.jpg	1	0 0 40 40
