../../data_original/training/viola/thatch_0002_0_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_0_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_0_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_0_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_1_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_1_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_1_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_1_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_2_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_2_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_2_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_2_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_3_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_3_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_3_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_3_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_4_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_4_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_4_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_4_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_5_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_5_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_5_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_5_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_6_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_6_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_6_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0002_6_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_0_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_0_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_0_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_0_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_1_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_1_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_1_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0004_1_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_0_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_0_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_0_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_0_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_1_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_1_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_1_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_1_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_2_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_2_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_2_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_2_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_3_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_3_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_3_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_3_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_4_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_4_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_4_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_4_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_5_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_5_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_5_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_5_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_6_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_6_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_6_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_6_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_7_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_7_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_7_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_7_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_8_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_8_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_8_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_8_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_9_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_9_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_9_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_9_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_10_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_10_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_10_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_10_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_11_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_11_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_11_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_11_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_12_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_12_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_12_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_12_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_13_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_13_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_13_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_13_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_14_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_14_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_14_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_14_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_15_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_15_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_15_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_15_flip3.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_16_flip0.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_16_flip1.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_16_flip2.jpg	1	0 0 30 30
../../data_original/training/viola/thatch_0005_16_flip3.jpg	1	0 0 30 30
