../../data/training/viola_training/positives/metal/square/not_equalized/0020_3.jpg	1	0 0 135 121
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330201_21.jpg	1	0 0 29 28
../../data/training/viola_training/positives/metal/square/not_equalized/0027_23.jpg	1	0 0 61 45
../../data/training/viola_training/positives/metal/square/not_equalized/0033_15.jpg	1	0 0 45 34
../../data/training/viola_training/positives/metal/square/not_equalized/0002_12.jpg	1	0 0 42 40
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233322101203322_2.jpg	1	0 0 50 37
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110312210_5.jpg	1	0 0 42 35
../../data/training/viola_training/positives/metal/square/not_equalized/a3001010122303003203_1.jpg	1	0 0 26 22
../../data/training/viola_training/positives/metal/square/not_equalized/0003_28.jpg	1	0 0 40 31
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110331000_5.jpg	1	0 0 47 33
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330001_14.jpg	1	0 0 20 19
../../data/training/viola_training/positives/metal/square/not_equalized/0020_17.jpg	1	0 0 56 47
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110331000_10.jpg	1	0 0 53 38
../../data/training/viola_training/positives/metal/square/not_equalized/0006_26.jpg	1	0 0 47 43
../../data/training/viola_training/positives/metal/square/not_equalized/0033_13.jpg	1	0 0 72 72
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330001_2.jpg	1	0 0 27 24
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110303320_1.jpg	1	0 0 36 28
../../data/training/viola_training/positives/metal/square/not_equalized/0027_6.jpg	1	0 0 57 44
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110331012_2.jpg	1	0 0 55 42
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330102_1.jpg	1	0 0 43 32
../../data/training/viola_training/positives/metal/square/not_equalized/0002_2.jpg	1	0 0 63 58
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110312023_5.jpg	1	0 0 12 12
../../data/training/viola_training/positives/metal/square/not_equalized/0032_15.jpg	1	0 0 52 37
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330200_2.jpg	1	0 0 28 20
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110303033_0.jpg	1	0 0 131 95
../../data/training/viola_training/positives/metal/square/not_equalized/0027_9.jpg	1	0 0 45 34
../../data/training/viola_training/positives/metal/square/not_equalized/0002_3.jpg	1	0 0 66 55
../../data/training/viola_training/positives/metal/square/not_equalized/0022_6.jpg	1	0 0 73 59
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233322101203333_0.jpg	1	0 0 50 49
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330132_0.jpg	1	0 0 56 46
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233322101203102_2.jpg	1	0 0 43 37
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233322101203322_3.jpg	1	0 0 50 40
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233322101203103_1.jpg	1	0 0 124 87
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110321120_0.jpg	1	0 0 34 29
../../data/training/viola_training/positives/metal/square/not_equalized/0031_24.jpg	1	0 0 56 40
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110321110_2.jpg	1	0 0 17 12
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233322101203102_6.jpg	1	0 0 40 32
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233322101221100_3.jpg	1	0 0 44 37
../../data/training/viola_training/positives/metal/square/not_equalized/0019_14.jpg	1	0 0 131 124
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110312230_7.jpg	1	0 0 18 16
../../data/training/viola_training/positives/metal/square/not_equalized/0019_7.jpg	1	0 0 76 70
../../data/training/viola_training/positives/metal/square/not_equalized/0027_15.jpg	1	0 0 78 78
../../data/training/viola_training/positives/metal/square/not_equalized/0020_20.jpg	1	0 0 117 92
../../data/training/viola_training/positives/metal/square/not_equalized/0031_29.jpg	1	0 0 54 43
../../data/training/viola_training/positives/metal/square/not_equalized/0027_3.jpg	1	0 0 45 40
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110312033_0.jpg	1	0 0 42 33
../../data/training/viola_training/positives/metal/square/not_equalized/0021_14.jpg	1	0 0 41 34
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330113_3.jpg	1	0 0 37 33
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330032_0.jpg	1	0 0 34 28
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330020_18.jpg	1	0 0 27 23
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110312300_0.jpg	1	0 0 37 37
../../data/training/viola_training/positives/metal/square/not_equalized/a3001010122303012200_0.jpg	1	0 0 30 27
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330001_15.jpg	1	0 0 21 16
../../data/training/viola_training/positives/metal/square/not_equalized/0020_8.jpg	1	0 0 45 36
../../data/training/viola_training/positives/metal/square/not_equalized/0034_4.jpg	1	0 0 56 40
../../data/training/viola_training/positives/metal/square/not_equalized/0021_15.jpg	1	0 0 95 89
../../data/training/viola_training/positives/metal/square/not_equalized/0033_12.jpg	1	0 0 58 47
../../data/training/viola_training/positives/metal/square/not_equalized/0031_17.jpg	1	0 0 76 54
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110312220_8.jpg	1	0 0 21 20
../../data/training/viola_training/positives/metal/square/not_equalized/a1223233011110330032_5.jpg	1	0 0 44 38
