../../data/training/viola_training/positives_augm1/metal/square/equalized/0002_6_flip2.jpg	1	0 0 54 40
../../data/training/viola_training/positives_augm1/metal/square/equalized/0022_4_flip2.jpg	1	0 0 44 33
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330213_1_flip3.jpg	1	0 0 64 52
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312210_3_flip1.jpg	1	0 0 24 22
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330111_7_flip1.jpg	1	0 0 35 32
../../data/training/viola_training/positives_augm1/metal/square/equalized/0033_3_flip1.jpg	1	0 0 55 53
../../data/training/viola_training/positives_augm1/metal/square/equalized/0034_2_flip1.jpg	1	0 0 71 58
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330020_4_flip1.jpg	1	0 0 14 14
../../data/training/viola_training/positives_augm1/metal/square/equalized/0022_3_flip1.jpg	1	0 0 73 64
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312203_4_flip3.jpg	1	0 0 61 52
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110331013_0_flip3.jpg	1	0 0 47 45
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330200_5_flip1.jpg	1	0 0 38 35
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101203313_1_flip1.jpg	1	0 0 34 25
../../data/training/viola_training/positives_augm1/metal/square/equalized/0020_15_flip2.jpg	1	0 0 148 145
../../data/training/viola_training/positives_augm1/metal/square/equalized/0031_12_flip3.jpg	1	0 0 70 56
../../data/training/viola_training/positives_augm1/metal/square/equalized/a3001010122303012030_1_flip1.jpg	1	0 0 36 26
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223322022320012130_2_flip3.jpg	1	0 0 29 22
../../data/training/viola_training/positives_augm1/metal/square/equalized/0006_25_flip2.jpg	1	0 0 56 51
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110313032_4_flip3.jpg	1	0 0 122 110
../../data/training/viola_training/positives_augm1/metal/square/equalized/0019_3_flip2.jpg	1	0 0 114 90
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312223_2_flip1.jpg	1	0 0 27 25
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223322022320013202_0_flip3.jpg	1	0 0 38 32
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101203102_7_flip1.jpg	1	0 0 36 31
../../data/training/viola_training/positives_augm1/metal/square/equalized/0020_12_flip1.jpg	1	0 0 77 69
../../data/training/viola_training/positives_augm1/metal/square/equalized/0027_3_flip3.jpg	1	0 0 51 46
../../data/training/viola_training/positives_augm1/metal/square/equalized/0031_11_flip2.jpg	1	0 0 47 46
../../data/training/viola_training/positives_augm1/metal/square/equalized/0003_28_flip1.jpg	1	0 0 40 31
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330020_20_flip3.jpg	1	0 0 33 28
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110303122_1_flip3.jpg	1	0 0 44 34
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312212_5_flip3.jpg	1	0 0 19 17
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110331013_1_flip1.jpg	1	0 0 63 62
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312033_0_flip2.jpg	1	0 0 50 37
../../data/training/viola_training/positives_augm1/metal/square/equalized/0019_11_flip2.jpg	1	0 0 81 73
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312223_1_flip2.jpg	1	0 0 32 29
../../data/training/viola_training/positives_augm1/metal/square/equalized/0034_4_flip1.jpg	1	0 0 56 40
../../data/training/viola_training/positives_augm1/metal/square/equalized/0002_2_flip3.jpg	1	0 0 78 76
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330001_2_flip2.jpg	1	0 0 28 25
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101203102_4_flip3.jpg	1	0 0 41 41
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330200_5_flip3.jpg	1	0 0 47 44
../../data/training/viola_training/positives_augm1/metal/square/equalized/0019_10_flip2.jpg	1	0 0 82 80
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110331000_3_flip2.jpg	1	0 0 39 36
../../data/training/viola_training/positives_augm1/metal/square/equalized/0006_28_flip3.jpg	1	0 0 41 39
../../data/training/viola_training/positives_augm1/metal/square/equalized/0033_3_flip2.jpg	1	0 0 55 53
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223322022320013202_4_flip3.jpg	1	0 0 25 22
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110331023_4_flip1.jpg	1	0 0 55 55
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330033_3_flip1.jpg	1	0 0 57 51
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312213_4_flip3.jpg	1	0 0 34 28
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330032_4_flip3.jpg	1	0 0 62 54
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101221100_1_flip3.jpg	1	0 0 43 31
../../data/training/viola_training/positives_augm1/metal/square/equalized/0009_20_flip2.jpg	1	0 0 41 39
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330200_4_flip1.jpg	1	0 0 24 20
../../data/training/viola_training/positives_augm1/metal/square/equalized/0003_28_flip2.jpg	1	0 0 46 37
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330102_3_flip1.jpg	1	0 0 35 35
../../data/training/viola_training/positives_augm1/metal/square/equalized/0020_13_flip3.jpg	1	0 0 86 75
../../data/training/viola_training/positives_augm1/metal/square/equalized/0006_24_flip1.jpg	1	0 0 39 30
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330213_3_flip1.jpg	1	0 0 80 63
../../data/training/viola_training/positives_augm1/metal/square/equalized/0034_5_flip2.jpg	1	0 0 52 45
../../data/training/viola_training/positives_augm1/metal/square/equalized/0031_5_flip2.jpg	1	0 0 56 50
../../data/training/viola_training/positives_augm1/metal/square/equalized/0019_9_flip2.jpg	1	0 0 66 61
../../data/training/viola_training/positives_augm1/metal/square/equalized/0033_5_flip2.jpg	1	0 0 56 49
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312023_4_flip3.jpg	1	0 0 47 43
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330001_14_flip1.jpg	1	0 0 26 25
../../data/training/viola_training/positives_augm1/metal/square/equalized/0031_32_flip3.jpg	1	0 0 54 45
../../data/training/viola_training/positives_augm1/metal/square/equalized/0031_24_flip1.jpg	1	0 0 64 48
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312210_2_flip3.jpg	1	0 0 41 39
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312203_5_flip2.jpg	1	0 0 27 25
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101221100_2_flip2.jpg	1	0 0 47 38
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110313023_0_flip2.jpg	1	0 0 92 67
../../data/training/viola_training/positives_augm1/metal/square/equalized/0021_14_flip3.jpg	1	0 0 45 42
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330000_3_flip2.jpg	1	0 0 27 26
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330123_2_flip1.jpg	1	0 0 36 29
../../data/training/viola_training/positives_augm1/metal/square/equalized/a3001010122303012200_1_flip1.jpg	1	0 0 29 28
../../data/training/viola_training/positives_augm1/metal/square/equalized/a3001010122303012030_2_flip2.jpg	1	0 0 47 45
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312301_5_flip3.jpg	1	0 0 52 51
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110321133_0_flip3.jpg	1	0 0 40 36
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330301_0_flip2.jpg	1	0 0 33 25
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312330_0_flip1.jpg	1	0 0 32 25
../../data/training/viola_training/positives_augm1/metal/square/equalized/0027_24_flip1.jpg	1	0 0 53 47
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312230_0_flip3.jpg	1	0 0 32 29
../../data/training/viola_training/positives_augm1/metal/square/equalized/0032_8_flip1.jpg	1	0 0 42 35
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101221100_3_flip1.jpg	1	0 0 50 40
../../data/training/viola_training/positives_augm1/metal/square/equalized/0003_5_flip3.jpg	1	0 0 93 71
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101203322_6_flip2.jpg	1	0 0 52 43
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330033_3_flip3.jpg	1	0 0 67 61
../../data/training/viola_training/positives_augm1/metal/square/equalized/0021_15_flip1.jpg	1	0 0 101 95
../../data/training/viola_training/positives_augm1/metal/square/equalized/0002_13_flip3.jpg	1	0 0 49 46
../../data/training/viola_training/positives_augm1/metal/square/equalized/a3001010122303003203_0_flip2.jpg	1	0 0 49 37
../../data/training/viola_training/positives_augm1/metal/square/equalized/0027_16_flip3.jpg	1	0 0 65 60
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312023_5_flip2.jpg	1	0 0 20 17
../../data/training/viola_training/positives_augm1/metal/square/equalized/0031_25_flip1.jpg	1	0 0 44 38
../../data/training/viola_training/positives_augm1/metal/square/equalized/0021_2_flip1.jpg	1	0 0 185 176
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101203102_6_flip1.jpg	1	0 0 44 36
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110331022_1_flip1.jpg	1	0 0 55 49
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110330111_2_flip3.jpg	1	0 0 51 48
../../data/training/viola_training/positives_augm1/metal/square/equalized/0021_14_flip2.jpg	1	0 0 44 40
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110312230_6_flip2.jpg	1	0 0 42 33
../../data/training/viola_training/positives_augm1/metal/square/equalized/0006_26_flip1.jpg	1	0 0 49 45
../../data/training/viola_training/positives_augm1/metal/square/equalized/0003_7_flip2.jpg	1	0 0 41 34
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233011110331000_10_flip1.jpg	1	0 0 53 38
../../data/training/viola_training/positives_augm1/metal/square/equalized/0033_13_flip1.jpg	1	0 0 78 78
../../data/training/viola_training/positives_augm1/metal/square/equalized/a3001010122303003203_3_flip1.jpg	1	0 0 39 35
../../data/training/viola_training/positives_augm1/metal/square/equalized/0020_9_flip1.jpg	1	0 0 115 85
../../data/training/viola_training/positives_augm1/metal/square/equalized/a1223233322101203333_1_flip1.jpg	1	0 0 117 91
