../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0002_6_flip2.jpg	1	0 0 64 50
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0022_4_flip2.jpg	1	0 0 52 41
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110330213_1_flip3.jpg	1	0 0 62 50
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110312210_3_flip1.jpg	1	0 0 28 26
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110330111_7_flip1.jpg	1	0 0 29 26
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0033_3_flip1.jpg	1	0 0 47 45
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0034_2_flip1.jpg	1	0 0 75 62
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110330020_4_flip1.jpg	1	0 0 22 22
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0022_3_flip1.jpg	1	0 0 73 64
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110312203_4_flip3.jpg	1	0 0 62 54
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110331013_0_flip3.jpg	1	0 0 49 46
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110330200_5_flip1.jpg	1	0 0 35 29
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233322101203313_1_flip1.jpg	1	0 0 36 27
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0020_15_flip2.jpg	1	0 0 142 139
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0031_12_flip3.jpg	1	0 0 76 62
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a3001010122303012030_1_flip1.jpg	1	0 0 40 28
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223322022320012130_2_flip3.jpg	1	0 0 39 27
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0006_25_flip2.jpg	1	0 0 52 47
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110313032_4_flip3.jpg	1	0 0 128 116
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0019_3_flip2.jpg	1	0 0 118 94
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110312223_2_flip1.jpg	1	0 0 25 24
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223322022320013202_0_flip3.jpg	1	0 0 42 36
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233322101203102_7_flip1.jpg	1	0 0 42 37
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0020_12_flip1.jpg	1	0 0 71 63
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0027_3_flip3.jpg	1	0 0 51 46
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0031_11_flip2.jpg	1	0 0 47 46
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/0003_28_flip1.jpg	1	0 0 40 31
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110330020_20_flip3.jpg	1	0 0 31 26
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110303122_1_flip3.jpg	1	0 0 26 26
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110312212_5_flip3.jpg	1	0 0 33 24
../../data/training/viola_training/positives_augm1/metal/square/not_equalized/a1223233011110331013_1_flip1.jpg	1	0 0 64 60
